"","index","station","temp","DO","sal","perDO","week","site","depth"
"1","6/15/2017 15:00","MD",17.65,8.94134604,30.7077,112.126699869233,1,"M","D"
"2","6/15/2017 15:15","MD",17.83,8.88575723,30.6282,111.76122243919,1,"M","D"
"3","6/15/2017 15:30","MD",17.99,8.63397262,30.644,108.937229356267,1,"M","D"
"4","6/15/2017 15:45","MD",20.41,8.38545794,29.37,109.877907466101,1,"M","D"
"5","6/15/2017 16:00","MD",21.28,8.32986913,28.417,110.284968707813,1,"M","D"
"6","6/15/2017 16:15","MD",21.43,8.33640899,28.3019,110.598880414754,1,"M","D"
"7","6/15/2017 16:30","MD",21.58,8.31351948,28.2294,110.549308747191,1,"M","D"
"8","6/15/2017 16:45","MD",21.63,8.34621878,28.1966,111.0635761308,1,"M","D"
"9","6/15/2017 17:00","MD",21.78,8.34294885,28.1196,111.272153425533,1,"M","D"
"10","6/15/2017 17:15","MD",21.84,8.33640899,28.0596,111.266780041528,1,"M","D"
"11","6/15/2017 17:30","MD",21.77,8.33967892,28.0634,111.172037992877,1,"M","D"
"12","6/15/2017 17:45","MD",21.81,8.33967892,28.0321,111.232253331376,1,"M","D"
"13","6/15/2017 18:00","MD",21.78,8.36256843,28.0256,111.472808431883,1,"M","D"
"14","6/15/2017 18:15","MD",21.86,8.37237822,27.9737,111.731415827783,1,"M","D"
"15","6/15/2017 18:30","MD",21.93,8.36583836,27.9336,111.759361478177,1,"M","D"
"16","6/15/2017 18:45","MD",21.86,8.39526773,27.9685,112.033492411293,1,"M","D"
"17","6/15/2017 19:00","MD",21.8,8.39853766,27.9711,111.957275250524,1,"M","D"
"18","6/15/2017 19:15","MD",21.67,8.43123696,27.9364,112.106203746884,1,"M","D"
"19","6/15/2017 19:30","MD",21.61,8.4573964,28.0531,112.408155177384,1,"M","D"
"20","6/15/2017 19:45","MD",21.71,8.44758661,28.092,112.506976674036,1,"M","D"
"21","6/15/2017 20:00","MD",21.71,8.4246971,28.0398,112.168020101091,1,"M","D"
"22","6/15/2017 20:15","MD",21.57,8.3592985,28.0169,111.000276968681,1,"M","D"
"23","6/15/2017 20:30","MD",21.5,8.36910829,28.0366,111.00208846842,1,"M","D"
"24","6/15/2017 20:45","MD",21.44,8.36583836,28.0034,110.816274178137,1,"M","D"
"25","6/15/2017 21:00","MD",21.4,8.27428032,28.0038,109.523983229394,1,"M","D"
"26","6/15/2017 21:15","MD",21.36,7.9996062,28.0247,105.824038937597,1,"M","D"
"27","6/15/2017 21:30","MD",21.33,7.9015083,27.9773,104.440311811396,1,"M","D"
"28","6/15/2017 21:45","MD",21.31,7.79360061,28.0316,103.009143299201,1,"M","D"
"29","6/15/2017 22:00","MD",21.28,7.77725096,27.9843,102.708457981654,1,"M","D"
"30","6/15/2017 22:15","MD",21.25,7.76744117,27.9731,102.516082825735,1,"M","D"
"31","6/15/2017 22:30","MD",21.21,7.73474187,27.9993,102.025645367811,1,"M","D"
"32","6/15/2017 22:45","MD",21.14,7.70858243,28.0657,101.59012571928,1,"M","D"
"33","6/15/2017 23:00","MD",20.72,7.66934327,28.4116,100.501669327687,1,"M","D"
"34","6/15/2017 23:15","MD",20.48,7.6399139,28.5939,99.7815732119143,1,"M","D"
"35","6/15/2017 23:30","MD",19.83,7.61702439,29.1784,98.6317495023953,1,"M","D"
"36","6/15/2017 23:45","MD",19.26,7.61702439,29.5909,97.8263029499771,1,"M","D"
"37","6/16/2017 0:00","MD",18.7,7.6072146,29.9833,96.9018610257121,1,"M","D"
"38","6/16/2017 0:15","MD",18.39,7.60067474,30.1657,96.3565933125035,1,"M","D"
"39","6/16/2017 0:30","MD",18.28,7.57778523,30.3029,95.9445187095392,1,"M","D"
"40","6/16/2017 0:45","MD",18.14,7.55162579,30.3956,95.4118150292748,1,"M","D"
"41","6/16/2017 1:00","MD",18.13,7.52873628,30.4877,95.1569354306428,1,"M","D"
"42","6/16/2017 1:15","MD",18.11,7.5091167,30.5082,94.8844491471175,1,"M","D"
"43","6/16/2017 1:30","MD",18.13,7.48622719,30.482,94.6164281001364,1,"M","D"
"44","6/16/2017 1:45","MD",18.17,7.47314747,30.5257,94.5478021231228,1,"M","D"
"45","6/16/2017 2:00","MD",18.21,7.43717824,30.5185,94.1603154323104,1,"M","D"
"46","6/16/2017 2:15","MD",18.7,7.4110188,30.2798,94.5696268690421,1,"M","D"
"47","6/16/2017 2:30","MD",18.67,7.3783195,30.2624,94.0892717072612,1,"M","D"
"48","6/16/2017 2:45","MD",18.82,7.36850971,30.1748,94.1813783021317,1,"M","D"
"49","6/16/2017 3:00","MD",19.5,7.35869992,29.6618,94.973804242672,1,"M","D"
"50","6/16/2017 3:15","MD",20.67,7.36523978,28.5604,96.5121966673473,1,"M","D"
"51","6/16/2017 3:30","MD",20.7,7.35542999,28.4719,96.3867285610738,1,"M","D"
"52","6/16/2017 3:45","MD",20.7,7.32600062,28.4614,95.9951658766121,1,"M","D"
"53","6/16/2017 4:00","MD",20.65,7.34235027,28.4636,96.1222479122846,1,"M","D"
"54","6/16/2017 4:15","MD",20.63,7.36523978,28.4351,96.3703122908725,1,"M","D"
"55","6/16/2017 4:30","MD",20.59,7.36523978,28.4306,96.296850889945,1,"M","D"
"56","6/16/2017 4:45","MD",20.53,7.34889013,28.4291,95.97612057121,1,"M","D"
"57","6/16/2017 5:00","MD",20.51,7.29657125,28.3698,95.2245286007099,1,"M","D"
"58","6/16/2017 5:15","MD",20.48,7.29003139,28.3795,95.091987402253,1,"M","D"
"59","6/16/2017 5:30","MD",20.46,7.25406216,28.3307,94.5607646112284,1,"M","D"
"60","6/16/2017 5:45","MD",20.44,7.27041181,28.2976,94.720481354224,1,"M","D"
"61","6/16/2017 6:00","MD",20.41,7.2802216,28.2867,94.7896888691153,1,"M","D"
"62","6/16/2017 6:15","MD",20.4,7.26714188,28.2728,94.5941810999518,1,"M","D"
"63","6/16/2017 6:30","MD",20.38,7.26060202,28.3016,94.4901495051144,1,"M","D"
"64","6/16/2017 6:45","MD",20.37,7.24098244,28.2518,94.1898079903602,1,"M","D"
"65","6/16/2017 7:00","MD",20.36,7.26060202,28.2379,94.4198412309763,1,"M","D"
"66","6/16/2017 7:15","MD",20.34,7.24425237,28.3233,94.2197367828216,1,"M","D"
"67","6/16/2017 7:30","MD",20.32,7.27368174,28.2954,94.5519969368828,1,"M","D"
"68","6/16/2017 7:45","MD",20.3,7.28676146,28.3605,94.7232820752074,1,"M","D"
"69","6/16/2017 8:00","MD",20.33,7.28676146,28.3972,94.7963154636431,1,"M","D"
"70","6/16/2017 8:15","MD",20.34,7.3129209,28.4527,95.1853026564672,1,"M","D"
"71","6/16/2017 8:30","MD",20.38,7.32927055,28.4778,95.4827306970066,1,"M","D"
"72","6/16/2017 8:45","MD",20.36,7.33908034,28.4392,95.5535122088898,1,"M","D"
"73","6/16/2017 9:00","MD",20.32,7.31619083,28.4661,95.2001768621199,1,"M","D"
"74","6/16/2017 9:15","MD",20.29,7.3129209,28.4448,95.0929354638868,1,"M","D"
"75","6/16/2017 9:30","MD",20.26,7.30638104,28.3924,94.9258897584575,1,"M","D"
"76","6/16/2017 9:45","MD",20.25,7.30311111,28.3992,94.8696464160446,1,"M","D"
"77","6/16/2017 10:00","MD",20.22,7.26387195,28.4297,94.3244702638816,1,"M","D"
"78","6/16/2017 10:15","MD",20.19,7.23771251,28.419,93.9266545590364,1,"M","D"
"79","6/16/2017 10:30","MD",20.14,7.21155307,28.4217,93.5019835666448,1,"M","D"
"80","6/16/2017 10:45","MD",20.1,7.21809293,28.4125,93.512308267048,1,"M","D"
"81","6/16/2017 11:00","MD",20.07,7.23117265,28.3863,93.6151608200078,1,"M","D"
"82","6/16/2017 11:15","MD",20.04,7.22463279,28.4066,93.4896101439235,1,"M","D"
"83","6/16/2017 11:30","MD",20.03,7.25079223,28.3721,93.7916128397435,1,"M","D"
"84","6/16/2017 11:45","MD",19.99,7.26714188,28.3478,93.9198010479361,1,"M","D"
"85","6/16/2017 12:00","MD",19.99,7.25406216,28.3427,93.7479390240791,1,"M","D"
"86","6/16/2017 12:15","MD",19.99,7.28349153,28.3786,94.148210151226,1,"M","D"
"87","6/16/2017 12:30","MD",19.96,7.31946076,28.3475,94.5430551779707,1,"M","D"
"88","6/16/2017 12:45","MD",19.96,7.32273069,28.3219,94.5710027462005,1,"M","D"
"89","6/16/2017 13:00","MD",19.96,7.37504957,28.2657,95.21510093568,1,"M","D"
"90","6/16/2017 13:15","MD",19.96,7.42409852,28.225,95.8253245675519,1,"M","D"
"91","6/16/2017 13:30","MD",19.96,7.40774887,28.2352,95.6200499963878,1,"M","D"
"92","6/16/2017 13:45","MD",19.96,7.4110188,28.2046,95.6449845341064,1,"M","D"
"93","6/16/2017 14:00","MD",19.98,7.3783195,28.2014,95.2566019422244,1,"M","D"
"94","6/16/2017 14:15","MD",19.98,7.37504957,28.2167,95.2229825022009,1,"M","D"
"95","6/16/2017 14:30","MD",19.99,7.35216006,28.2506,94.9640890586624,1,"M","D"
"96","6/16/2017 14:45","MD",20.02,7.3456202,28.2049,94.9069459347499,1,"M","D"
"97","6/16/2017 15:00","MD",20,7.31619083,28.2184,94.499106758765,1,"M","D"
"98","6/16/2017 15:15","MD",18.92,7.30311111,29.1166,92.9345993957067,1,"M","D"
"99","6/16/2017 15:30","MD",18.68,7.29003139,29.3877,92.4975241106557,1,"M","D"
"100","6/16/2017 15:45","MD",18.58,7.3129209,29.4967,92.6725641827025,1,"M","D"
"101","6/16/2017 16:00","MD",18.56,7.35216006,29.5648,93.1723432961307,1,"M","D"
"102","6/16/2017 16:15","MD",18.58,7.40447894,29.5719,93.8749235062509,1,"M","D"
"103","6/16/2017 16:30","MD",18.51,7.43390831,29.682,94.1848790368008,1,"M","D"
"104","6/16/2017 16:45","MD",18.43,7.42736845,29.7562,94.0008860686617,1,"M","D"
"105","6/16/2017 17:00","MD",18.4,7.44698803,29.8324,94.2383837366639,1,"M","D"
"106","6/16/2017 17:15","MD",18.47,7.43717824,29.8088,94.2261171559769,1,"M","D"
"107","6/16/2017 17:30","MD",18.81,7.42736845,29.6395,94.6137708065335,1,"M","D"
"108","6/16/2017 17:45","MD",19.4,7.38158943,29.018,94.729224515477,1,"M","D"
"109","6/16/2017 18:00","MD",19.76,7.34235027,28.6485,94.6543638618607,1,"M","D"
"110","6/16/2017 18:15","MD",19.87,7.32600062,28.5216,94.5663687867963,1,"M","D"
"111","6/16/2017 18:30","MD",19.88,7.31619083,28.4529,94.4190068496322,1,"M","D"
"112","6/16/2017 18:45","MD",19.89,7.31946076,28.3998,94.4491709606225,1,"M","D"
"113","6/16/2017 19:00","MD",19.89,7.31619083,28.3639,94.3869658967285,1,"M","D"
"114","6/16/2017 19:15","MD",19.93,7.29984118,28.2653,94.1913241511891,1,"M","D"
"115","6/16/2017 19:30","MD",19.89,7.26060202,28.328,93.6499545196815,1,"M","D"
"116","6/16/2017 19:45","MD",19.88,7.24425237,28.3809,93.4508644577625,1,"M","D"
"117","6/16/2017 20:00","MD",19.88,7.214823,28.3706,93.0655647752556,1,"M","D"
"118","6/16/2017 20:15","MD",19.91,7.26387195,28.2788,93.6997948088462,1,"M","D"
"119","6/16/2017 20:30","MD",19.92,7.20828314,28.2568,92.9879598663801,1,"M","D"
"120","6/16/2017 20:45","MD",19.84,7.1494244,28.1534,92.0351447446981,1,"M","D"
"121","6/16/2017 21:00","MD",19.83,7.14615447,28.3737,92.0956815834616,1,"M","D"
"122","6/16/2017 21:15","MD",19.81,7.07421601,28.3105,91.1005831935928,1,"M","D"
"123","6/16/2017 21:30","MD",19.79,7.13634468,28.3037,91.862714508526,1,"M","D"
"124","6/16/2017 21:45","MD",19.81,7.00227755,28.4026,90.2232542153637,1,"M","D"
"125","6/16/2017 22:00","MD",19.7,7.01208734,28.4619,90.1960897872869,1,"M","D"
"126","6/16/2017 22:15","MD",19.19,7.07421601,29.1117,90.477997531957,1,"M","D"
"127","6/16/2017 22:30","MD",18.86,7.04805657,29.3822,89.7291365594305,1,"M","D"
"128","6/16/2017 22:45","MD",18.82,6.98919783,29.5778,89.0162246525167,1,"M","D"
"129","6/16/2017 23:00","MD",18.77,6.94341881,29.7281,88.4288253760849,1,"M","D"
"130","6/16/2017 23:15","MD",18.68,6.92706916,29.87,88.1451796630157,1,"M","D"
"131","6/16/2017 23:30","MD",18.58,6.8224314,29.9979,86.7157003757205,1,"M","D"
"132","6/16/2017 23:45","MD",18.47,6.80281182,30.0562,86.3163259880975,1,"M","D"
"133","6/17/2017 0:00","MD",18.28,6.90744958,30.235,87.4217125949744,1,"M","D"
"134","6/17/2017 0:15","MD",18.22,6.86167056,30.2961,86.774973527231,1,"M","D"
"135","6/17/2017 0:30","MD",18.14,6.01802862,30.4005,76.0376491117441,1,"M","D"
"136","6/17/2017 0:45","MD",18.13,5.88069156,30.4248,74.2990507516195,1,"M","D"
"137","6/17/2017 1:00","MD",18.09,5.8414524,30.449,73.7577372012855,1,"M","D"
"138","6/17/2017 1:15","MD",18.05,5.86434191,30.4845,74.0060319127275,1,"M","D"
"139","6/17/2017 1:30","MD",18.01,5.82510275,30.5314,73.4754104089773,1,"M","D"
"140","6/17/2017 1:45","MD",17.94,5.81856289,30.5274,73.2931348236264,1,"M","D"
"141","6/17/2017 2:00","MD",17.9,5.81856289,30.5461,73.2453407154978,1,"M","D"
"142","6/17/2017 2:15","MD",17.88,5.81856289,30.5611,73.2239245002983,1,"M","D"
"143","6/17/2017 2:30","MD",17.87,5.78259366,30.6253,72.7853724486522,1,"M","D"
"144","6/17/2017 2:45","MD",17.9,5.79240345,30.6254,72.950718050574,1,"M","D"
"145","6/17/2017 3:00","MD",17.92,5.78913352,30.6387,72.943222030364,1,"M","D"
"146","6/17/2017 3:15","MD",17.96,5.74989436,30.5688,72.473810845741,1,"M","D"
"147","6/17/2017 3:30","MD",17.96,5.76297408,30.5915,72.6485552173724,1,"M","D"
"148","6/17/2017 3:45","MD",17.95,5.72373492,30.599,72.1433680084756,1,"M","D"
"149","6/17/2017 4:00","MD",17.86,5.71392513,30.6441,71.9153994287807,1,"M","D"
"150","6/17/2017 4:15","MD",17.75,5.62236709,30.6647,70.6229458383279,1,"M","D"
"151","6/17/2017 4:30","MD",17.69,5.51118947,30.7727,69.1917346631722,1,"M","D"
"152","6/17/2017 4:45","MD",17.68,5.50791954,30.7177,69.1145893032865,1,"M","D"
"153","6/17/2017 5:00","MD",17.67,5.35423283,30.7822,67.199240451205,1,"M","D"
"154","6/17/2017 5:15","MD",17.65,5.40982164,30.7404,67.8538353824632,1,"M","D"
"155","6/17/2017 5:30","MD",17.64,5.28883423,30.7537,66.3288983651514,1,"M","D"
"156","6/17/2017 5:45","MD",17.64,5.1874664,30.7252,65.0464743031948,1,"M","D"
"157","6/17/2017 6:00","MD",17.65,5.10571815,30.7404,64.0395528565623,1,"M","D"
"158","6/17/2017 6:15","MD",17.68,5.20381605,30.6892,65.2874549614582,1,"M","D"
"159","6/17/2017 6:30","MD",17.72,5.1874664,30.693,65.1337469415777,1,"M","D"
"160","6/17/2017 6:45","MD",17.73,5.22670556,30.7195,65.6494552909179,1,"M","D"
"161","6/17/2017 7:00","MD",17.75,5.24305521,30.6646,65.8583432777429,1,"M","D"
"162","6/17/2017 7:15","MD",17.65,5.29864402,30.7404,66.4593665020263,1,"M","D"
"163","6/17/2017 7:30","MD",17.65,5.18092654,30.7404,64.9828700403873,1,"M","D"
"164","6/17/2017 7:45","MD",17.64,5.35750276,30.7764,67.1992557948944,1,"M","D"
"165","6/17/2017 8:00","MD",17.64,5.38693213,30.7309,67.5499204085783,1,"M","D"
"166","6/17/2017 8:15","MD",17.64,5.34769297,30.7593,67.0693204740695,1,"M","D"
"167","6/17/2017 8:30","MD",17.64,5.32480346,30.822,66.8074085171794,1,"M","D"
"168","6/17/2017 8:45","MD",17.65,5.53080905,30.8258,69.406945788771,1,"M","D"
"169","6/17/2017 9:00","MD",17.65,5.47522024,30.8258,68.7093535401049,1,"M","D"
"170","6/17/2017 9:15","MD",17.69,5.82183282,30.8584,73.1294209745755,1,"M","D"
"171","6/17/2017 9:30","MD",17.71,5.91012093,30.8373,74.2574795363701,1,"M","D"
"172","6/17/2017 9:45","MD",17.72,6.03437827,30.8297,75.8297741325669,1,"M","D"
"173","6/17/2017 10:00","MD",17.75,6.01148876,30.7955,75.5700433813598,1,"M","D"
"174","6/17/2017 10:15","MD",17.73,6.12593631,30.8221,76.9915553147343,1,"M","D"
"175","6/17/2017 10:30","MD",17.75,6.24692372,30.7043,78.4867006383913,1,"M","D"
"176","6/17/2017 10:45","MD",17.75,6.45619924,30.7898,81.1576935827825,1,"M","D"
"177","6/17/2017 11:00","MD",17.76,6.51832791,30.7993,81.9590487426913,1,"M","D"
"178","6/17/2017 11:15","MD",17.76,6.65239504,30.8107,83.650483187442,1,"M","D"
"179","6/17/2017 11:30","MD",17.82,6.73087336,30.7481,84.7027337413321,1,"M","D"
"180","6/17/2017 11:45","MD",17.8,6.94668874,30.7861,87.4050797297227,1,"M","D"
"181","6/17/2017 12:00","MD",17.8,7.00227755,30.7804,88.1014994577364,1,"M","D"
"182","6/17/2017 12:15","MD",17.8,7.17885377,30.7975,90.3324208333028,1,"M","D"
"183","6/17/2017 12:30","MD",17.8,7.3129209,30.8147,92.0289022373559,1,"M","D"
"184","6/17/2017 12:45","MD",17.8,7.27041181,30.7918,91.481378153436,1,"M","D"
"185","6/17/2017 13:00","MD",17.8,7.32273069,30.8434,92.1682243649524,1,"M","D"
"186","6/17/2017 13:15","MD",17.82,7.35869992,30.8052,92.6351654868729,1,"M","D"
"187","6/17/2017 13:30","MD",17.83,7.37504957,30.8435,92.8800817839045,1,"M","D"
"188","6/17/2017 13:45","MD",17.83,7.39466915,30.832,93.1207426534285,1,"M","D"
"189","6/17/2017 14:00","MD",17.84,7.32927055,30.8703,92.3360446017062,1,"M","D"
"190","6/17/2017 14:15","MD",17.87,7.3456202,30.8419,92.5793355347593,1,"M","D"
"191","6/17/2017 14:30","MD",17.9,7.49930691,30.8133,94.5542785465979,1,"M","D"
"192","6/17/2017 14:45","MD",17.95,7.59413488,30.7755,95.8196617510912,1,"M","D"
"193","6/17/2017 15:00","MD",17.98,7.54508593,30.7413,95.2357867608027,1,"M","D"
"194","6/17/2017 15:15","MD",17.99,7.52219642,30.7281,94.9574777466223,1,"M","D"
"195","6/17/2017 15:30","MD",18.01,7.5745153,30.713,95.645767798442,1,"M","D"
"196","6/17/2017 15:45","MD",18.01,7.64645376,30.7359,96.5674042491153,1,"M","D"
"197","6/17/2017 16:00","MD",18.02,7.64645376,30.7168,96.5747725975381,1,"M","D"
"198","6/17/2017 16:15","MD",18.03,7.69877264,30.6979,97.2430950071001,1,"M","D"
"199","6/17/2017 16:30","MD",18.05,7.72820201,30.7228,97.6666089240386,1,"M","D"
"200","6/17/2017 16:45","MD",18.1,7.71512229,30.668,97.562230605411,1,"M","D"
"201","6/17/2017 17:00","MD",18.14,7.73147194,30.6779,97.8492760730637,1,"M","D"
"202","6/17/2017 17:15","MD",18.17,7.70204257,30.6383,97.5093798792928,1,"M","D"
"203","6/17/2017 17:30","MD",18.17,7.76744117,30.6611,98.3507551786447,1,"M","D"
"204","6/17/2017 17:45","MD",18.15,7.79033068,30.6418,98.5916573209865,1,"M","D"
"205","6/17/2017 18:00","MD",18.15,7.79360061,30.6418,98.6330403933189,1,"M","D"
"206","6/17/2017 18:15","MD",18.18,7.73474187,30.5965,97.9175018822595,1,"M","D"
"207","6/17/2017 18:30","MD",18.2,7.59086495,30.5701,96.1174893087849,1,"M","D"
"208","6/17/2017 18:45","MD",18.24,7.541816,30.5858,95.5780568593469,1,"M","D"
"209","6/17/2017 19:00","MD",18.25,7.37504957,30.5555,93.4654430085826,1,"M","D"
"210","6/17/2017 19:15","MD",18.25,7.48622719,30.5441,94.8679515376897,1,"M","D"
"211","6/17/2017 19:30","MD",18.26,7.33581041,30.548,92.9816585429578,1,"M","D"
"212","6/17/2017 19:45","MD",18.26,7.39793908,30.5195,93.7531641759905,1,"M","D"
"213","6/17/2017 20:00","MD",18.26,7.18866356,30.5423,91.1134616606174,1,"M","D"
"214","6/17/2017 20:15","MD",18.28,7.09383559,30.5273,89.9376650171888,1,"M","D"
"215","6/17/2017 20:30","MD",18.28,6.99573769,30.5159,88.6879074895318,1,"M","D"
"216","6/17/2017 20:45","MD",18.28,6.87802021,30.5273,87.2014962540786,1,"M","D"
"217","6/17/2017 21:00","MD",18.26,7.08075587,30.4911,89.7183045070695,1,"M","D"
"218","6/17/2017 21:15","MD",18.25,7.0513265,30.5327,89.3506548486718,1,"M","D"
"219","6/17/2017 21:30","MD",18.25,6.66220483,30.5043,84.405577149914,1,"M","D"
"220","6/17/2017 21:45","MD",18.24,6.89763979,30.5457,87.3933989730398,1,"M","D"
"221","6/17/2017 22:00","MD",18.24,6.83551112,30.5287,86.5974219226138,1,"M","D"
"222","6/17/2017 22:15","MD",18.22,6.88783,30.4587,87.1905472945584,1,"M","D"
"223","6/17/2017 22:30","MD",18.22,6.86167056,30.5493,86.9064845590957,1,"M","D"
"224","6/17/2017 22:45","MD",18.21,6.79954189,30.5,86.077830104007,1,"M","D"
"225","6/17/2017 23:00","MD",18.24,6.72106357,30.523,85.1446115144332,1,"M","D"
"226","6/17/2017 23:15","MD",18.24,6.75376287,30.5401,85.5676065007861,1,"M","D"
"227","6/17/2017 23:30","MD",18.25,6.72106357,30.5042,85.1512261993701,1,"M","D"
"228","6/17/2017 23:45","MD",18.26,6.68182441,30.5251,84.6807671487407,1,"M","D"
"229","6/18/2017 0:00","MD",18.26,6.64912511,30.5364,84.2720527105974,1,"M","D"
"230","6/18/2017 0:15","MD",18.25,6.63931532,30.561,84.1441065043311,1,"M","D"
"231","6/18/2017 0:30","MD",18.24,6.55429714,30.5571,83.0488940248092,1,"M","D"
"232","6/18/2017 0:45","MD",18.22,6.56410693,30.6233,83.1744970717878,1,"M","D"
"233","6/18/2017 1:00","MD",18.21,6.50524819,30.6023,82.4026682432954,1,"M","D"
"234","6/18/2017 1:15","MD",18.21,6.48235868,30.6023,82.1127243943149,1,"M","D"
"235","6/18/2017 1:30","MD",18.2,6.43330973,30.6383,81.4934666424158,1,"M","D"
"236","6/18/2017 1:45","MD",18.18,6.43984959,30.6762,81.5637737482217,1,"M","D"
"237","6/18/2017 2:00","MD",18.18,6.43330973,30.6133,81.4502859235245,1,"M","D"
"238","6/18/2017 2:15","MD",18.18,6.35483141,30.6762,80.4869778539863,1,"M","D"
"239","6/18/2017 2:30","MD",18.2,5.98532932,30.707,75.8498733651006,1,"M","D"
"240","6/18/2017 2:45","MD",18.2,6.1357461,30.7242,77.7640504925671,1,"M","D"
"241","6/18/2017 3:00","MD",18.21,6.29597267,30.7396,79.8172766795388,1,"M","D"
"242","6/18/2017 3:15","MD",18.22,6.32540204,30.7494,80.2103143442082,1,"M","D"
"243","6/18/2017 3:30","MD",18.22,6.37118106,30.7264,80.7797097369109,1,"M","D"
"244","6/18/2017 3:45","MD",18.24,6.40061043,30.6999,81.1708307076402,1,"M","D"
"245","6/18/2017 4:00","MD",18.24,6.3646412,30.7343,80.7312844823659,1,"M","D"
"246","6/18/2017 4:15","MD",18.25,6.38426078,30.7268,80.9919015803493,1,"M","D"
"247","6/18/2017 4:30","MD",18.25,6.36791113,30.7325,80.7872404206507,1,"M","D"
"248","6/18/2017 4:45","MD",18.25,6.29597267,30.7038,79.8608783125742,1,"M","D"
"249","6/18/2017 5:00","MD",18.25,6.22403421,30.7153,78.9538084660584,1,"M","D"
"250","6/18/2017 5:15","MD",18.26,6.24038386,30.7249,79.1807943017161,1,"M","D"
"251","6/18/2017 5:30","MD",18.24,6.12266638,30.6941,77.643325486572,1,"M","D"
"252","6/18/2017 5:45","MD",18.24,6.01148876,30.7342,76.2517326229374,1,"M","D"
"253","6/18/2017 6:00","MD",18.25,6.0376482,30.7613,76.6105138024582,1,"M","D"
"254","6/18/2017 6:15","MD",18.25,5.90031114,30.8016,74.8859149935069,1,"M","D"
"255","6/18/2017 6:30","MD",18.26,5.80548317,30.7825,73.6879526831629,1,"M","D"
"256","6/18/2017 6:45","MD",18.28,5.76951394,30.7905,73.2627246773779,1,"M","D"
"257","6/18/2017 7:00","MD",18.28,5.72046499,30.86,72.6700761210742,1,"M","D"
"258","6/18/2017 7:15","MD",18.25,5.85126219,30.8594,74.2890641801645,1,"M","D"
"259","6/18/2017 7:30","MD",18.24,5.69757548,30.8554,72.3223509628501,1,"M","D"
"260","6/18/2017 7:45","MD",18.25,5.84472233,30.8305,74.1932099837227,1,"M","D"
"261","6/18/2017 8:00","MD",18.26,5.82837268,30.8056,73.988703626749,1,"M","D"
"262","6/18/2017 8:15","MD",18.29,5.94609016,30.8062,75.526357678367,1,"M","D"
"263","6/18/2017 8:30","MD",18.29,6.02129855,30.8003,76.4789461512812,1,"M","D"
"264","6/18/2017 8:45","MD",18.28,6.04745799,30.8137,76.8027788619089,1,"M","D"
"265","6/18/2017 9:00","MD",18.28,6.23057407,30.7905,79.1173810167481,1,"M","D"
"266","6/18/2017 9:15","MD",18.28,6.42023001,30.6926,81.4779788595587,1,"M","D"
"267","6/18/2017 9:30","MD",18.28,6.54775728,30.6524,83.0764366498763,1,"M","D"
"268","6/18/2017 9:45","MD",18.26,6.62950553,30.8113,84.1616115164411,1,"M","D"
"269","6/18/2017 10:00","MD",18.25,6.6916342,30.7323,84.8940890303012,1,"M","D"
"270","6/18/2017 10:15","MD",18.24,6.67201462,30.7514,84.6387686839898,1,"M","D"
"271","6/18/2017 10:30","MD",18.21,6.91071951,30.7912,87.637782606761,1,"M","D"
"272","6/18/2017 10:45","MD",18.18,7.06440622,30.7735,89.5261830940841,1,"M","D"
"273","6/18/2017 11:00","MD",18.17,6.94341881,30.7984,87.9893007376982,1,"M","D"
"274","6/18/2017 11:15","MD",18.17,7.15596426,30.7753,90.6702141485442,1,"M","D"
"275","6/18/2017 11:30","MD",18.17,7.14288454,30.8156,90.5263123663974,1,"M","D"
"276","6/18/2017 11:45","MD",18.14,7.23444258,30.844,91.6499481292174,1,"M","D"
"277","6/18/2017 12:00","MD",18.14,7.22136286,30.8151,91.4684253134077,1,"M","D"
"278","6/18/2017 12:15","MD",18.15,7.25733209,30.7845,91.9246825806759,1,"M","D"
"279","6/18/2017 12:30","MD",18.17,7.30311111,30.804,92.5505415969217,1,"M","D"
"280","6/18/2017 12:45","MD",18.21,7.30311111,30.8027,92.6202387559541,1,"M","D"
"281","6/18/2017 13:00","MD",18.25,7.3129209,30.761,92.7920282813156,1,"M","D"
"282","6/18/2017 13:15","MD",18.33,7.34889013,30.7009,93.356633821616,1,"M","D"
"283","6/18/2017 13:30","MD",18.4,7.35869992,30.6772,93.5921867306444,1,"M","D"
"284","6/18/2017 13:45","MD",18.39,7.39466915,30.6962,94.0425091884674,1,"M","D"
"285","6/18/2017 14:00","MD",18.4,7.42736845,30.6656,94.4590080345976,1,"M","D"
"286","6/18/2017 14:15","MD",18.43,7.62029432,30.6547,96.9613834985652,1,"M","D"
"287","6/18/2017 14:30","MD",18.45,7.69223278,30.6111,97.8883419952852,1,"M","D"
"288","6/18/2017 14:45","MD",18.49,7.8034104,30.6157,99.3811218106136,1,"M","D"
"289","6/18/2017 15:00","MD",18.54,7.77725096,30.5669,99.1128631065385,1,"M","D"
"290","6/18/2017 15:15","MD",18.58,7.868809,30.5887,100.368609460523,1,"M","D"
"291","6/18/2017 15:30","MD",18.6,7.88515865,30.5566,100.595922781924,1,"M","D"
"292","6/18/2017 15:45","MD",18.62,7.95055725,30.5532,101.466538062483,1,"M","D"
"293","6/18/2017 16:00","MD",18.66,7.97998662,30.5006,101.88714331458,1,"M","D"
